Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
da0140e5c775ca,60b6f97fa585bf,06e013b96cbb9b,0,3,275.8000,0,1,1,15,0,2,1,123.8000,1319,solo-fpp,98,95,1490,0,0.0000,0,0.0000,0,0,2490.0000,2,0,0.8660
c7b3239a89d47d,587291d0892669,d819e6c56dfa40,0,0,0.0000,0,0,0,95,989,0,0,0.0000,1341,solo-fpp,96,95,-1,0,0.0000,0,0.0000,0,0,0.0000,0,1489,0.0000
7246f9b01e82b2,a1fb696e36784e,dbc1b6a976f92e,0,0,50.7600,0,0,0,80,0,0,0,0.0000,1341,solo-fpp,96,92,1570,0,0.0000,0,0.0000,0,0,0.0000,0,0,0.1263
72f4b57c3726fb,ff37e5dbc4542d,41b99ed1130e50,0,0,0.0000,0,0,0,66,0,0,0,0.0000,1374,solo-fpp,95,95,1510,0,0.0000,0,0.0000,0,0,594.8000,3,0,0.3617
8376f5cc6f4af2,4a946b8335c9a0,64ba435401dfb8,0,0,43.0000,0,0,0,88,0,0,0,0.0000,1881,solo-fpp,97,96,1511,0,0.0000,0,0.0000,0,0,32.1000,1,0,0.0938
da7b37b39b61d0,6e738fe4446df7,b635d234a1cfe3,0,0,0.0000,0,0,0,93,0,0,0,0.0000,1781,solo-fpp,93,93,1497,0,0.0000,0,0.0000,0,0,11.7200,0,0,0.0000
2bb764c14f8435,694ec017fb41fb,82d1b494e60346,0,1,0.0000,0,0,0,54,0,0,0,0.0000,1906,solo-fpp,93,89,1500,0,1450.0000,0,0.0000,0,0,2116.0000,6,0,0.5761
27742429fdeec2,1f4a402bb61703,7c1f6976dfb245,0,3,200.0000,0,1,0,13,0,2,1,22.8300,1386,solo-fpp,96,94,1735,0,0.0000,0,0.0000,0,0,2153.0000,5,0,0.8105
c799115bec509c,c28522d517480b,0f5e786719fee2,0,0,100.0000,0,1,0,39,0,1,1,21.0900,1382,solo-fpp,94,94,1490,0,0.0000,0,0.0000,0,0,652.7000,3,0,0.5054
b486bc836f7dbe,3420ccbfa26cff,83775cb570db81,0,0,89.8700,0,0,0,83,0,0,0,0.0000,1284,solo-fpp,95,95,1871,0,0.0000,0,0.0000,0,0,28.7300,1,0,0.1277
ce3ba23dc90b66,50255a62266c9f,a916b6cb92fb02,0,0,0.0000,0,0,0,62,0,0,0,0.0000,1464,solo-fpp,95,94,1570,0,0.0000,0,0.0000,0,0,262.2000,4,0,0.4468
13ab01d527ed36,fa49090676017f,d0dba8fa98d727,0,0,0.0000,0,0,0,72,0,0,0,0.0000,1909,solo-fpp,96,94,1553,0,0.0000,0,0.0000,0,0,123.1000,3,0,0.2842
6c16a46b3fff00,f455f26dbf00c4,5464f8e46aaa8b,0,0,0.0000,0,0,0,77,0,0,0,0.0000,1869,solo-fpp,93,92,1559,0,0.0000,0,0.0000,0,0,263.2000,3,0,0.1739
b0e0f8bc7db0d2,d90d010762280a,1f27dd67ef5b1d,0,2,482.7000,0,2,2,4,1447,4,1,52.6900,1375,solo-fpp,97,96,-1,0,0.0000,0,62.7300,0,0,3441.0000,5,1553,0.9479
025a86f8daf6c7,773a69de1e2d55,4595339726a955,0,2,199.0000,0,1,1,21,0,2,1,55.1000,1979,solo-fpp,98,97,1500,0,2605.0000,0,0.0000,0,0,684.3000,5,0,0.4742
8e311474b82f2e,f16685468bdb13,144f5a67f61c27,0,0,0.0000,0,0,0,80,1156,0,0,0.0000,1393,solo-fpp,98,97,-1,0,0.0000,0,0.0000,0,0,64.7200,2,1500,0.2062
a148574de4df2e,2622b2467863bc,3179ffb8e93c00,0,0,0.0000,0,0,0,55,1250,0,0,0.0000,1420,solo-fpp,97,93,-1,0,0.0000,0,0.0000,0,0,1187.0000,9,1459,0.6042
5e45a0b1d95705,85a6d215ed84e6,18c339e22c4cd7,0,6,202.0000,0,1,7,10,0,2,1,89.5100,1887,solo-fpp,98,96,1510,0,7231.0000,0,7.5320,0,0,2807.0000,8,0,0.9691
e0bf1aa42fda6c,837894fea563f7,c06576f0a59f86,0,0,26.4600,0,0,0,86,1321,0,0,0.0000,1405,solo-fpp,97,96,-1,0,0.0000,0,0.0000,0,0,29.1000,1,1503,0.1250
39f3f07fb5584f,6e7add3b3ac500,d0b53350790cd4,0,0,0.0000,0,0,0,54,0,0,0,0.0000,1419,solo-fpp,90,87,1449,0,0.0000,0,0.0000,0,0,910.4000,8,0,0.6067
edfc3ba24aced0,548d3ae9c49ac7,0fb3a7d72f0bcd,0,0,259.1000,0,2,0,11,1212,3,2,10.8800,1417,solo-fpp,99,97,0,0,0.0000,0,0.0000,0,0,130.6000,1,1350,0.3061
6fa0a95f76a240,a352ce3679c928,05c9c18e37e41b,0,0,0.0000,0,0,0,86,1000,0,0,0.0000,1404,solo-fpp,99,98,-1,0,0.0000,0,0.0000,0,0,82.0500,1,1500,0.1429
8991d35e018ae8,51cd678a00af9a,b418551d7572c9,0,0,86.0000,0,0,0,35,0,1,1,6.4890,1352,solo-fpp,91,88,1485,0,0.0000,0,0.0000,0,0,279.5000,3,0,0.4222
99ddafdd73dcfd,83a266b5445ffa,e5b908617602e5,0,0,0.0000,0,0,0,87,1026,0,0,0.0000,1965,solo-fpp,96,96,-1,0,0.0000,0,0.0000,0,0,38.7900,2,1498,0.1053
3f5787bb4a36c2,b86f9d933a517a,4bd7a0853c30b3,0,6,0.0000,0,0,0,47,0,0,0,0.0000,1391,solo-fpp,96,94,1506,0,0.0000,0,0.0000,0,0,2218.0000,4,0,0.8737
a12c58b0037540,9f81aba0d7b0ad,a7bce8dea24667,0,0,62.9500,0,0,0,48,0,1,1,27.2800,1791,solo-fpp,95,91,1500,0,0.0000,0,0.0000,0,0,35.3200,1,0,0.1170
4e4c6f52bf18e4,327a977894a970,df5f39b08f895f,0,4,40.0500,0,0,1,47,1255,0,0,0.0000,1972,solo-fpp,96,91,-1,0,6801.0000,0,0.0000,0,0,3465.0000,9,1581,0.8316
69aa03bac60de9,25be8284dbafbc,c6e4bf22f7b236,0,1,79.9800,0,0,3,61,0,0,0,0.0000,1890,solo-fpp,93,89,1500,0,0.0000,0,0.0000,0,0,535.4000,4,0,0.4130
a81e9941eb6c7d,ac258c001ca7b5,8ab033e20949ff,0,0,100.0000,0,0,2,39,0,1,1,9.5700,1941,solo-fpp,95,93,1435,0,0.0000,0,0.0000,0,0,331.0000,2,0,0.3085
07984334006f1d,c56bf987168121,6c5adf4e16e242,0,0,122.0000,0,1,0,31,0,1,1,34.8200,1349,solo-fpp,96,92,1490,0,0.0000,0,0.0000,0,0,764.6000,3,0,0.6421
c0ffe855ec3c79,9492b6b877e199,ba325e405aa5cb,0,0,100.0000,0,0,0,33,0,1,1,2.9070,1164,solo-fpp,92,87,1479,0,0.0000,0,0.0000,0,0,136.8000,3,0,0.3736
121a7df9ed5743,551da1e3b8c361,b6bf069d093a5c,0,0,0.0000,0,0,0,94,1355,0,0,0.0000,1383,solo-fpp,99,97,-1,0,0.0000,0,0.0000,0,0,9.9290,0,1550,0.0510
6a443f03cfa11c,155baeb38ab64e,0a390f1161c574,0,0,18.0000,0,0,0,87,1265,0,0,0.0000,1387,solo-fpp,98,94,-1,0,0.0000,0,0.0000,0,0,32.9700,0,1601,0.1031
c590e310613ced,d7ae29e5f541f2,14ed7b0ad285cd,0,0,100.0000,0,0,0,39,1274,1,1,1.0010,1877,solo-fpp,96,95,-1,0,0.0000,0,0.0000,0,0,168.6000,3,1496,0.3474
04318c2a9fd2a7,d4fe09e42fc952,c581ff74da1148,0,2,0.0000,0,0,7,47,0,0,0,0.0000,1855,solo-fpp,94,94,1611,0,4279.0000,0,0.0000,0,0,1941.0000,6,0,0.8602
b95319db15b0d1,c287b9910233e8,89cadb1daef7db,0,5,0.0000,0,0,21,47,0,0,0,0.0000,1946,solo-fpp,95,92,1570,0,580.8000,0,0.0000,1,0,2484.0000,5,0,0.7766
c9d254c6a15381,4a2a84e1453a5d,89c4d7a370b7e7,2,1,304.0000,0,1,1,14,1104,2,1,2.2320,1910,solo-fpp,94,92,-1,0,0.0000,0,0.0000,0,0,200.3000,1,1388,0.3011
a32304513988e1,877dd079af2c9c,5e6eca03b75edf,0,3,835.4000,0,4,4,1,1644,8,1,67.0200,1367,solo-fpp,97,96,-1,0,0.0000,0,0.0000,0,0,3012.0000,3,1468,1.0000
bdfa580d3daf3d,598c3c592fca5f,64dbe100faa08d,0,0,96.7500,0,0,0,88,0,0,0,0.0000,1457,solo-fpp,96,92,1500,0,0.0000,0,0.0000,0,0,20.3800,1,0,0.0632
b338a8bc5f7447,78e25cf8b17eb2,d3e968fc20a724,0,0,200.0000,0,0,0,14,0,2,2,0.0000,1394,solo-fpp,94,89,1533,0,607.3000,0,136.1000,1,0,1088.0000,7,0,0.7957
771dc6e97c5e97,dac0f57fc8f90e,a578139dbdc64e,0,3,85.0000,0,0,0,66,0,0,0,0.0000,1426,solo-fpp,95,95,1504,0,0.0000,0,0.0000,0,0,227.2000,3,0,0.3723
c9e2cc7a015b74,f47916c69e517c,06f853dab32a20,0,0,0.0000,0,0,0,93,0,0,0,0.0000,1493,solo-fpp,95,94,1505,0,0.0000,0,0.0000,0,0,0.0000,0,0,0.0106
72376a8ea80020,0891e45e7a3709,b8bebe088306b6,0,6,792.6000,0,2,2,1,0,7,1,71.2900,1417,solo-fpp,94,93,1532,0,0.0000,0,0.0000,0,0,1593.0000,6,0,0.7419
966f7620c2c8f7,6988b2f95851dc,06766e8060ec6e,0,0,125.9000,0,1,3,42,0,1,1,33.7200,1359,solo-fpp,95,93,1485,0,0.0000,0,0.0000,0,0,162.7000,3,0,0.2766
88ece158651c99,c89c6a4314bdc2,98a6b7a73d7caf,0,2,253.0000,0,1,1,11,0,3,2,10.2300,1481,solo-fpp,96,93,1859,0,0.0000,0,0.0000,0,0,505.3000,6,0,0.5158
acee232d5c8939,f9ed2851fdd390,bc28599744d249,0,2,0.0000,0,0,0,49,0,0,0,0.0000,1425,solo-fpp,97,95,1593,0,1070.0000,0,0.0000,0,0,1558.0000,4,0,0.7708
61890b800e5d59,bd91d60c9b7bbd,befd4cf15b0239,0,0,0.0000,0,0,0,52,0,0,0,0.0000,1815,solo-fpp,95,92,1511,0,0.0000,0,0.0000,0,0,637.6000,5,0,0.6489
27ed44e37f5a08,cda7be87bc98a3,e72ff8a9ee212e,0,2,108.3000,0,0,5,57,0,0,0,0.0000,1339,solo-fpp,93,90,1638,0,0.0000,0,0.0000,0,0,244.0000,4,0,0.4783
ed35aa018db54a,a0d042148491be,ba3b224be2b3fe,0,3,85.1400,0,0,1,48,0,0,0,0.0000,1816,solo-fpp,94,92,1538,0,5930.0000,0,9.1600,0,0,2671.0000,9,0,0.7849
48877fa1eabfb6,57da800c3d37b5,fbbdc018f4b771,0,0,100.0000,0,1,0,31,0,1,1,7.1310,1793,solo-fpp,98,95,1500,0,1783.0000,0,0.0000,0,0,506.7000,3,0,0.6495
b383236abace44,49fed2f41a0577,e47999e5129e4f,0,0,100.0000,0,1,0,37,0,1,1,11.2400,1385,solo-fpp,88,84,1500,0,0.0000,0,0.0000,0,0,170.1000,6,0,0.3678
2705629e091bee,41986a7fea80bc,42f0399465b652,0,0,100.0000,0,0,0,41,0,1,1,5.4360,1434,solo-fpp,94,93,1497,0,0.0000,0,0.0000,0,0,65.4100,2,0,0.0753
22da3d36283c26,dab78ea3917fd5,3dbeec9a688f27,0,3,123.2000,0,0,0,28,1353,1,1,21.6000,1841,solo-fpp,95,93,-1,0,1394.0000,0,0.0000,0,0,3955.0000,3,1520,0.7766
8f62259fb8fb4e,fe93fd552e311b,365f09f114c9bc,0,0,0.0000,0,0,0,89,0,0,0,0.0000,1822,solo-fpp,95,93,1513,0,0.0000,0,0.0000,0,0,41.0600,2,0,0.0745
b6eb6d22154734,1b341c3b315e0d,cdc734bc95e12e,0,0,0.0000,0,0,1,71,1116,0,0,0.0000,1441,solo-fpp,99,97,-1,0,0.0000,0,0.0000,0,0,148.2000,2,1449,0.4184
f8e8cbcb1f0adb,7df6a3771591c3,391f8eb3d0f8aa,0,1,198.4000,0,0,0,37,1365,1,1,18.4200,1313,solo-fpp,98,98,-1,0,0.0000,0,0.0000,0,0,189.7000,7,1490,0.4742
2b24d483fe6cc8,7441715eeade58,9d1f5d19f77d00,0,1,86.4000,0,0,0,86,0,0,0,0.0000,1865,solo-fpp,96,95,1503,0,0.0000,0,0.0000,0,0,49.3400,1,0,0.1158
488076a7793d33,ff52067a80f2df,27bb28f882bf44,0,0,123.2000,0,0,0,35,0,1,1,3.4420,1834,solo-fpp,96,94,1496,0,0.0000,0,0.0000,0,0,607.9000,3,0,0.4211
9a83217e192e84,c389ffe0f8d3e7,0ee605beeb9471,0,0,0.0000,0,0,0,80,0,0,0,0.0000,1318,solo-fpp,94,94,1561,0,0.0000,0,0.0000,0,0,24.0200,1,0,0.1935
b9b6ca5cf09cf0,c0799b381390ca,41099251a875fc,0,0,0.0000,0,0,0,96,1172,0,0,0.0000,1425,solo-fpp,99,97,-1,0,0.0000,0,0.0000,0,0,9.1190,0,1400,0.0306
b42590a544b5e1,1d57f68f936755,369793767993fb,0,0,0.0000,0,0,0,48,1092,0,0,0.0000,1393,solo-fpp,98,94,-1,0,403.6000,0,11.4900,0,0,1454.0000,8,1470,0.8557
5ba327b4839778,4e31ba8d0ada76,d1b9cde66fc287,0,1,356.5000,0,0,1,18,0,2,1,76.5800,1486,solo-fpp,92,88,1509,0,0.0000,0,0.0000,0,0,2121.0000,2,0,0.7692
3a48dc0fd664e7,d29be23e407780,a6a9e25d9adf53,0,0,100.0000,0,0,0,39,1196,1,1,8.2950,1887,solo-fpp,96,93,-1,0,0.0000,0,0.0000,0,0,179.2000,1,1522,0.3158
bb4c2e1468a2bb,5e429b97bc091c,61c640daa29ce5,0,1,161.9000,0,0,0,24,0,1,1,6.9180,1374,solo-fpp,95,90,1496,0,0.0000,0,0.0000,0,0,860.7000,3,0,0.7021
44fa00358dfa1c,5bb14dce006427,9986624701ea34,0,0,100.0000,0,0,0,39,0,1,1,13.6200,2177,solo-fpp,94,90,1514,0,0.0000,0,0.0000,0,0,241.3000,2,0,0.1828
f9db0b99c8110c,6a9c77c31d8ff5,b3b4e46a4014b6,0,0,73.2000,0,0,0,96,1004,0,0,0.0000,1277,solo-fpp,99,97,-1,0,0.0000,0,0.0000,0,0,9.6990,1,1483,0.0204
a5ef45defa89ba,472a53c966bcd4,f0b6f37c40f80e,0,3,50.7000,0,0,0,45,1000,0,0,0.0000,1925,solo-fpp,92,91,-1,0,0.0000,0,0.0000,0,0,1537.0000,3,1500,0.8242
ac615cde64b40a,89f410155162f2,e95318474625b1,0,5,300.0000,0,0,0,5,0,3,1,13.8200,1867,solo-fpp,95,93,1542,0,1687.0000,0,0.0000,0,0,3400.0000,5,0,0.8617
a7083272ff2e46,1d50b15bdaf979,3b6176ebfa0c95,0,0,24.5100,0,0,0,59,0,0,0,0.0000,1357,solo-fpp,97,94,1516,0,0.0000,0,0.0000,0,0,409.4000,6,0,0.4896
45244d4397ad3f,9afbd75ee6e978,409ab11aa9c462,0,1,120.4000,0,0,0,39,0,1,1,16.7200,1792,solo-fpp,96,95,1492,0,0.0000,0,0.0000,0,0,342.4000,5,0,0.2842
8523cbd0784ad0,e5c735daff623c,87312ce00747c9,0,0,200.0000,0,1,1,23,0,2,1,26.8600,1859,solo-fpp,98,97,1497,0,0.0000,0,0.0000,0,0,268.1000,3,0,0.2474
3382b622195d4d,81886f4e5c2370,d6e6be3e7e2654,0,0,97.1400,0,0,0,84,0,0,0,0.0000,1404,solo-fpp,94,92,1533,0,0.0000,0,0.0000,0,0,66.8700,2,0,0.1183
11db22deb39b50,44572931ae2b6c,1173b8f8a45ede,0,2,100.0000,0,0,1,25,1255,1,1,5.8200,1267,solo-fpp,96,95,-1,0,0.0000,0,0.0000,0,0,1410.0000,2,1554,0.7789
fadd2d3187079d,1176258f5e0fb2,771e26e00b6e7c,0,0,0.0000,0,0,0,62,1027,0,0,0.0000,1420,solo-fpp,97,95,-1,0,0.0000,0,0.0000,0,0,617.1000,3,1485,0.5625
fc00825c86eeaa,b415617a1c5cf7,4248b801971300,0,0,0.0000,0,0,0,69,0,0,0,0.0000,1349,solo-fpp,94,92,1509,0,0.0000,0,0.0000,0,0,56.3000,3,0,0.2903
f9893f6ef816b0,f622fbfb965ca5,3531db863e0e67,0,0,58.6900,0,0,0,94,1132,0,0,0.0000,1370,solo-fpp,99,96,-1,0,0.0000,0,0.0000,0,0,35.3600,1,1486,0.0408
2a10f7a2c9ef59,9ac6c570985f23,85b5e40d0c51e3,0,3,0.0000,0,0,0,56,0,0,0,0.0000,1398,solo-fpp,99,97,1578,0,0.0000,0,0.0000,0,0,1578.0000,5,0,0.7041
14fc5eebc23f27,f31992e712c540,322606df57a8eb,0,4,124.1000,0,0,1,21,1461,1,1,19.7200,1375,solo-fpp,99,98,-1,0,4265.0000,0,0.0000,0,0,1418.0000,3,1627,0.8980
cbc5feefaa087f,75d14d04186c65,0a845f8043f624,0,0,0.0000,0,0,1,63,0,0,0,0.0000,1888,solo-fpp,95,90,1500,0,0.0000,0,0.0000,0,0,820.9000,7,0,0.4255
ef7dc19ddb98d6,5e1c21ed7096c3,d0ec4b71527269,0,0,0.0000,0,0,0,72,1045,0,0,0.0000,1445,solo-fpp,95,93,-1,0,0.0000,0,0.0000,0,0,227.6000,3,1511,0.3191
e585c5d7aa4e30,7bc214ce1d9d45,b9532759b5623c,0,1,132.7000,0,0,6,51,0,0,0,0.0000,1953,solo-fpp,93,89,1516,0,353.8000,0,0.0000,0,0,1722.0000,2,0,0.6087
2ba5c07d4e72ea,bcc70ae135c275,ebd5070b6ade01,0,0,142.3000,0,0,0,30,0,1,1,24.7700,1538,solo-fpp,91,91,1588,0,0.0000,0,0.0000,0,0,1750.0000,2,0,0.6667
e7d7a0a39530ab,c214ac9efe0ac4,11384a6de2cdf6,0,0,0.0000,0,0,0,67,1189,0,0,0.0000,1385,solo-fpp,99,94,-1,0,0.0000,0,0.0000,0,0,533.6000,2,1526,0.4286
bd99abf87775ce,c6db9dd1b98a75,2065d375125ae3,0,1,252.1000,0,1,2,24,0,2,1,55.6800,2025,solo-fpp,97,92,1497,0,0.0000,0,0.0000,0,0,850.9000,5,0,0.5208
7c9c73d4a21934,906b9e1a93c610,dd58008c7878dc,0,1,137.4000,0,0,1,45,1209,1,1,7.9970,1435,solo-fpp,95,92,-1,0,0.0000,0,0.0000,0,0,128.2000,2,1375,0.2660
845eed0b5c9b01,e9023b0f850b4d,0c4d0020e712a0,0,0,18.1000,0,0,0,40,1314,1,1,51.7100,1991,solo-fpp,97,96,0,0,0.0000,0,0.0000,0,0,266.1000,5,1492,0.1875
65395beba94449,f4c41a5493d0bf,09057a435fb81e,0,6,721.8000,0,1,5,1,1154,7,1,171.8000,1390,solo-fpp,95,92,-1,0,0.0047,0,2.7560,0,0,2623.0000,3,1491,1.0000
7a6eab015aab23,4684ba95aed68e,001937f739426c,0,1,258.1000,0,0,0,19,1234,2,1,13.6600,1981,solo-fpp,95,92,-1,0,0.0000,0,0.0000,0,0,862.8000,3,1472,0.5532
2b776eead9da93,f5196ed2fb9c8b,e211eebb05d84d,0,1,377.4000,0,0,1,9,1245,3,1,31.3900,1882,solo-fpp,90,86,-1,0,0.0000,0,0.0000,0,0,732.6000,5,1541,0.4494
89f84905d01a9e,e3ab65568514f6,4896e8ce987273,1,2,205.2000,0,0,3,8,0,1,1,48.7300,1809,solo-fpp,22,21,1525,0,4370.0000,0,0.0000,0,0,1574.0000,7,0,0.4286
cc0477791a5cbf,ca2a996d84b708,83d6fdd45820b0,0,0,0.0000,0,0,0,64,1240,0,0,0.0000,1855,solo-fpp,93,88,-1,0,0.0000,0,0.0000,0,0,1439.0000,5,1521,0.4239
3adaf1f3d286e2,db32fcca8a34aa,72e9905f4ecba4,0,1,348.2000,0,1,1,7,0,4,1,20.6700,1809,solo-fpp,94,90,1509,0,0.0000,0,0.0000,0,0,479.3000,3,0,0.3871
67944d5cec5f0a,e778a877c8e931,2d73312b1d372f,0,0,85.1400,0,0,0,72,1399,0,0,0.0000,1452,solo-fpp,97,95,-1,0,0.0000,0,0.0000,0,0,365.1000,1,1437,0.3646
233f9edd195dcf,b17de145927922,86a16883bb76ee,0,1,100.0000,0,1,3,24,0,1,1,4.7680,1874,solo-fpp,93,90,1500,0,453.2000,0,371.9000,0,0,2998.0000,6,0,0.7500
a773a73c380b99,3a4705d12db89d,aaa06e496438f1,0,3,524.8000,0,0,2,4,0,5,1,203.3000,1926,solo-fpp,96,93,1586,0,3316.0000,0,0.0000,0,0,2328.0000,6,0,0.8632
bf143965192d8a,6fb32c7d42244e,9eca67147a5061,0,0,0.0000,0,0,0,81,0,0,0,0.0000,1979,solo-fpp,94,89,1500,0,0.0000,0,0.0000,0,0,44.3500,2,0,0.1075
dfbfd1ab443326,95b1d29b2070aa,28feac33c97279,0,0,100.0000,0,0,0,43,1356,1,1,10.7700,1402,solo-fpp,98,98,-1,0,0.0000,0,0.0000,0,0,56.9500,2,1432,0.2474
f825ae2d988cb8,4eee95e0d8f146,4842026eeb9a33,0,2,207.1000,0,1,3,21,0,1,1,199.7000,1465,solo-fpp,94,91,1610,0,0.0000,0,0.0000,0,0,2543.0000,10,0,0.9677
a19b873d0dc10c,d099fdc5d89829,3988db6775c487,0,3,340.3000,0,0,5,4,1608,4,1,69.6400,1878,solo-fpp,93,90,-1,0,2143.0000,0,0.0000,0,0,3377.0000,6,1723,0.9130
d5d1a9272a3c5c,69c62715ac9a43,d8f18bb025e324,0,0,0.0000,0,0,0,80,0,0,0,0.0000,1408,solo-fpp,95,93,1524,0,0.0000,0,0.0000,0,0,61.9700,1,0,0.1489
6a065bc1a8e802,f874533c8aa83e,4be0b01d1eefe2,0,0,34.3000,0,0,0,55,0,0,0,0.0000,1364,solo-fpp,98,96,1519,0,0.0000,0,106.4000,0,0,2639.0000,10,0,0.8454
9d73fe67c131e0,2f020d2dffdaf3,4335664c6716fa,0,6,101.4000,0,0,0,20,1219,1,1,51.9700,1374,solo-fpp,97,96,-1,0,1163.0000,0,5.6700,0,0,2274.0000,6,1493,0.9583
075ae38d1eeace,df9c9fcf959399,6a9960d7510cd8,0,0,33.1100,0,0,0,68,1473,0,0,0.0000,1321,solo-fpp,98,97,-1,0,0.0000,0,0.0000,0,0,338.5000,2,1637,0.4124
e7810b129464b8,8780d24679e7ea,1f27dd67ef5b1d,0,0,49.0000,0,0,0,84,1110,0,0,0.0000,1375,solo-fpp,97,96,-1,0,0.0000,0,0.0000,0,0,35.4900,1,1508,0.1354
56c87b3d17d6e3,c8b2b3f36afd5f,692bd6a11b86c8,0,0,65.0500,0,0,0,71,1369,0,0,0.0000,1719,solo-fpp,96,93,-1,0,0.0000,0,0.0000,0,0,346.2000,4,1465,0.3053
ae21a3c7a23d80,d6406a59afb86b,bcca2aae0556bb,0,0,0.0000,0,0,0,76,0,0,0,0.0000,1784,solo-fpp,97,94,1449,0,0.0000,0,0.0000,0,0,140.4000,4,0,0.2812
7db6897396ea0f,979cb01209b977,63eb8f57d73933,0,2,129.1000,0,0,0,21,0,1,1,12.2900,1806,solo-fpp,97,92,1502,0,0.0000,0,0.0000,0,0,1117.0000,6,0,0.9583
5fa2f713f11eca,9d767a9950389e,8df0c88c758571,0,1,48.2800,0,0,0,61,1071,0,0,0.0000,1394,solo-fpp,97,92,-1,0,0.0000,0,0.0000,0,0,130.6000,1,1448,0.4479
d0a456795a1bbd,1a894c4de35981,928d9b3f740747,0,0,100.0000,0,1,0,38,0,1,1,9.2560,1494,solo-fpp,96,92,1502,0,0.0000,0,0.0000,0,0,33.1700,2,0,0.1053
856ed522383c15,7d17d7936f594c,58374ef68795ab,0,0,89.3500,0,0,0,68,1000,0,0,0.0000,1438,solo-fpp,99,97,-1,0,0.0000,0,0.0000,0,0,101.0000,4,1500,0.3776
a6051b0e2f1171,b652cd0ca186dc,daebd4b1a65b55,0,0,0.0000,0,0,0,71,0,0,0,0.0000,1388,solo-fpp,97,92,1508,0,0.0000,0,0.0000,0,0,158.1000,3,0,0.3333
cc865abc63e854,caaa56196d7819,c5f05505e0f89d,0,0,0.0000,0,0,0,94,0,0,0,0.0000,1408,solo-fpp,95,92,1528,0,0.0000,0,0.0000,0,0,0.0000,0,0,0.0000
e963b933ed5b78,f0a476e4ad75ab,1a0baef37d50cb,0,1,190.9000,0,0,1,17,1015,2,1,6.6410,1776,solo-fpp,94,93,-1,0,0.0000,0,0.0000,0,0,346.0000,9,1498,0.5699
b0b02a0d2e0319,e55564d4049e04,f524c958f99713,0,0,100.0000,0,0,0,38,1446,1,1,12.2400,1958,solo-fpp,96,92,-1,0,0.0000,0,0.0000,0,0,252.4000,3,1437,0.2947
dbcd2d30196774,915de83aac789a,279542f1302fd6,0,0,0.0000,0,0,0,91,0,0,0,0.0000,1733,solo-fpp,98,95,1500,0,0.0000,0,0.0000,0,0,103.9000,0,0,0.0619
37c62907fad5d8,2001e7f5f48967,1edafd80b9a520,0,0,0.0000,0,0,0,49,0,0,0,0.0000,1358,solo-fpp,95,93,1524,0,0.0000,0,0.0000,0,0,1970.0000,4,0,0.6702
4a387ad438ab04,ab188b12b91253,8c37495767276a,0,0,34.0000,0,0,0,77,0,0,0,0.0000,1363,solo-fpp,88,87,1542,0,0.0000,0,0.0000,0,0,65.1500,1,0,0.1379
0741e9ce998d49,51e7591ff805dc,e396357e5cc650,0,0,66.3000,0,0,0,92,0,0,0,0.0000,1432,solo-fpp,92,87,1481,0,0.0000,0,0.0000,0,0,9.6770,2,0,0.0000
95dde36fbfdf11,eb3996711e3b10,efa15a345df607,0,0,0.0000,0,0,0,95,0,0,0,0.0000,1344,solo-fpp,99,96,1462,0,0.0000,0,0.0000,0,0,60.5900,1,0,0.0408
291b340bea083c,c2c54b7f62e777,41070910e621ed,0,0,186.7000,0,0,0,45,0,1,1,8.1580,1383,solo-fpp,97,94,1488,0,0.0000,0,0.0000,0,0,124.7000,2,0,0.2292
e538292a69f83f,c107a98b0eff4d,18291bb3b4a174,0,0,261.8000,0,0,0,14,1000,2,1,49.4700,1882,solo-fpp,96,92,-1,0,0.0052,0,38.6200,0,0,4033.0000,6,1500,0.7158
47ac528202ef86,1e255a3e7e713e,c9dc53d848536a,1,0,500.8000,0,0,0,9,0,3,1,110.1000,1391,solo-fpp,97,96,1501,0,0.0000,0,0.0000,0,0,2596.0000,5,0,0.8854
1a203c816e2d05,8f3c10fedecf5f,4526ca19974043,0,0,238.3000,0,0,0,14,0,3,1,12.4700,1441,solo-fpp,93,92,1491,0,0.0000,0,0.0000,0,0,298.1000,3,0,0.4457
3c92532a132844,2e52b962f66d48,a0fe6bf07498c6,0,0,0.0000,0,0,0,85,1230,0,0,0.0000,1847,solo-fpp,95,89,0,0,0.0000,0,0.0000,0,0,9.2390,1,1524,0.0745
a2f3e4f43402d9,11e52d52542cc7,38e798c53e648c,0,0,75.9200,0,0,2,77,0,0,0,0.0000,1781,solo-fpp,96,91,1627,0,0.0000,0,0.0000,0,0,85.9900,2,0,0.1895
d3f9e49c901da1,2772e3af318b4c,57ec03f08053f1,0,3,332.7000,0,1,3,8,1561,3,1,173.3000,1970,solo-fpp,93,93,-1,0,2846.0000,0,0.0000,0,0,2815.0000,8,1690,0.8913
1f9c444875545e,8527200f8e3809,40ba1dde0a84f5,0,2,240.6000,0,0,1,10,0,3,2,21.9800,1905,solo-fpp,96,94,1508,0,0.0000,0,0.0000,0,0,3929.0000,7,0,0.8842
